frequency_quality_all_codas
V	2700481
S	1223768
O	654888
O-O	9404
S-O	3025
O-S	2252
S-S	785
S-O-O-O	560
O-O-O	381
S-O-O	289
O-O-O-O	198
S-O-S	122
O-O-S	91
S-O-O-O-O	20
S-S-O	18
O-S-O	14
O-S-O-O	2
O-O-S-O	2
S-O-O-O-O-O	1
S-O-O-S	1
O-O-O-S	1
S-S-O-O	1
