frequency_manner_all_onsets
O	24478
V	7933
N	5126
O-R	4363
R	4122
O-O	3170
O-L	1760
L	1042
O-O-R	641
O-N	639
J	376
O-O-L	177
N-R	61
N-L	47
N-N	44
O-J	24
O-O-O	22
O-N-R	17
O-O-N	8
N-J	3
O-N-L	3
O-O-O-R	2
O-O-J	2
O-L-O	1
