frequency_quality_monosyllabic_codas
O	3689
S	1953
V	1099
S-O	881
O-O	735
S-S	312
O-S	271
S-O-O	63
O-O-O	40
O-O-S	38
S-O-S	35
S-O-O-O	19
S-S-O	18
O-O-O-O	15
O-S-O	14
S-O-O-O-O	1
S-O-O-S	1
O-O-O-S	1
S-S-O-O	1
