frequency_quality_all_codas
V	33320
O	32251
S	29487
O-O	4642
S-O	1226
O-S	1002
S-S	197
S-O-O	125
S-O-S	43
O-O-S	36
O-O-O	36
S-S-O	4
S-O-O-O	2
O-S-O	1
S-O-O-S	1
O-S-O-O	1
S-S-O-O	1
