frequency_quality_monosyllabic_codas
O	26037
S	9834
S-O	8043
O-O	7411
V	3688
O-S	1606
S-S	1548
S-O-O	1252
O-O-O	397
O-O-S	104
S-O-S	91
S-O-O-O	84
S-S-O	48
S-S-O-O	46
O-S-O	35
O-O-O-O	17
O-S-S	6
S-O-O-S	4
S-S-S	3
O-S-O-O	2
S-O-O-O-O	1
