frequency_quality_all_onsets
O	1998118
V	884109
S	749260
O-S	627897
O-O	221873
O-O-S	63657
O-O-O	30081
S-S	8329
O-O-O-S	7966
S-O	3583
O-O-O-O	608
S-O-O	458
S-O-S	169
O-S-S	153
O-S-O	43
