frequency_quality_all_onsets
O	3142573
S	2349045
V	881224
O-O	771616
O-S	623836
O-O-S	100308
O-O-O	58346
S-S	15475
S-O	6254
O-S-O	4824
O-O-O-S	3046
O-S-S	2698
O-O-O-O	2645
S-O-S	2124
S-O-O	1416
O-O-S-O	581
S-O-O-S	402
O-O-S-S	397
O-S-O-S	180
S-S-O	78
O-S-S-O	42
S-O-O-O	42
S-S-S	29
O-S-O-O	18
S-O-O-O-O	16
O-S-S-S	1
