frequency_quality_monosyllabic_codas
O	1192
S	492
S-O	330
O-O	256
V	128
S-S	63
O-S	58
S-O-O	29
O-O-S	10
S-O-S	8
O-O-O	5
S-S-O	4
S-O-O-O	1
O-S-O	1
S-O-O-S	1
S-S-O-O	1
