frequency_quality_all_codas
V	4939713
S	1479983
O	1367194
O-O	143180
S-O	20245
O-S	7020
S-S	4231
S-O-O	2049
O-O-O	1658
S-O-O-O	1073
O-O-S	245
S-O-S	162
O-O-O-O	159
O-S-O	110
S-S-O	90
S-S-O-O	46
O-S-S	44
S-O-O-O-O	5
S-O-O-S	4
S-S-S	3
O-S-O-O	2
