frequency_quality_monosyllabic_onsets
O	22375
O-S	14069
O-O	8666
S	7389
V	2554
O-O-S	1783
O-O-O	1271
S-O	679
S-S	393
O-S-O	309
S-O-S	193
S-O-O	128
O-S-S	121
O-O-O-S	118
O-O-O-O	68
S-O-O-S	45
O-O-S-S	27
O-S-O-S	25
O-O-S-O	16
O-S-O-O	15
S-S-S	8
S-S-O	4
O-S-S-S	1
